district,plot_number,geometry,lutheran_density,orthodox_density,total_density,estate_income,business_income,salary_pension_income,total_income,total_income_log
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,0.0,3.0,3.0,1.0986
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,0.0,2.0,2.0,0.6931
Valli,59,POINT (594519.3206886144 6732071.471889386),93.0371,10.8568,104.7213,0.0,0.0,1.0,1.0,0.0
Valli,59a,POINT (594508.1585811261 6732092.19689665),85.5973,9.092,95.4863,,,,,
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,12.0,0.0,0.0,12.0,2.4849
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,2.0,2.0,0.6931
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,2.0,2.0,0.6931
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,6.0,6.0,1.7918
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,2.0,2.0,0.6931
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,2.0,2.0,0.6931
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,6.0,6.0,1.7918
Valli,6,POINT (594495.4336450474 6732216.090713006),69.5431,3.9875,74.6776,0.0,0.0,1.0,1.0,0.0
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,14.0,0.0,50.0,64.0,4.1589
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,35.0,35.0,3.5553
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,3.0,3.0,1.0986
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,1.0,1.0,0.0
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,30.0,0.0,30.0,3.4012
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,1.0,1.0,0.0
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,4.0,4.0,1.3863
Valli,60,POINT (594532.9048577608 6732052.064955396),92.304,11.2273,104.1928,0.0,0.0,1.0,1.0,0.0
Valli,61,POINT (594508.6872340225 6732019.819235168),83.6258,9.7445,93.8307,,,,,
Valli,62,POINT (594493.7938914552 6732036.887687979),83.6258,9.7445,93.8307,,,,,
Valli,62a,POINT (594506.9462378874 6732057.4216215),84.4862,9.5039,94.6214,,,,,
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,30.0,0.0,25.0,55.0,4.0073
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,0.0,125.0,0.0,125.0,4.8283
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,0.0,50.0,0.0,50.0,3.912
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,0.0,0.0,8.0,8.0,2.0794
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,0.0,0.0,10.0,10.0,2.3026
Valli,63,POINT (594555.558692703 6732033.387207389),98.3111,13.0697,111.8823,0.0,20.0,0.0,20.0,2.9957
Valli,64,POINT (594585.9050079994 6732019.011706134),102.3784,14.5775,117.4536,15.0,10.0,0.0,25.0,3.2189
Valli,64,POINT (594585.9050079994 6732019.011706134),102.3784,14.5775,117.4536,0.0,0.0,3.0,3.0,1.0986
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,38.0,0.0,0.0,38.0,3.6376
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,10.0,0.0,10.0,2.3026
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,1.0,1.0,0.0
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,20.0,0.0,20.0,2.9957
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,2.0,2.0,0.6931
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,1.0,1.0,0.0
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,2.0,2.0,0.6931
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,1.0,1.0,0.0
Valli,65,POINT (594617.4431860478 6731989.068837661),105.6166,15.1798,120.9946,0.0,0.0,1.0,1.0,0.0
Valli,66,POINT (594660.748017801 6731965.539405014),104.8562,14.223,119.2226,32.0,160.0,0.0,192.0,5.2575
Valli,66,POINT (594660.748017801 6731965.539405014),104.8562,14.223,119.2226,0.0,0.0,5.0,5.0,1.6094
Valli,66,POINT (594660.748017801 6731965.539405014),104.8562,14.223,119.2226,0.0,0.0,1.0,1.0,0.0
Valli,66,POINT (594660.748017801 6731965.539405014),104.8562,14.223,119.2226,0.0,0.0,1.0,1.0,0.0
Valli,66,POINT (594660.748017801 6731965.539405014),104.8562,14.223,119.2226,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,12.0,0.0,17.0,29.0,3.3673
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,7.0,7.0,1.9459
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,4.0,4.0,1.3863
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,12.0,0.0,12.0,2.4849
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,4.0,4.0,1.3863
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,8.0,0.0,8.0,2.0794
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,67,POINT (594637.681662254 6731932.818314864),107.0962,12.7503,119.925,0.0,0.0,1.0,1.0,0.0
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,9.0,4.0,0.0,13.0,2.5649
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,2.0,2.0,0.6931
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,3.0,3.0,1.0986
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,8.0,0.0,8.0,2.0794
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,2.0,0.0,2.0,0.6931
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,1.0,1.0,0.0
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,2.0,2.0,0.6931
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,1.0,1.0,0.0
Valli,68,POINT (594601.081189436 6731947.952520985),106.0404,13.5345,119.6715,0.0,0.0,1.0,1.0,0.0
Valli,69,POINT (594574.3061563539 6731978.668199605),103.2709,13.6603,117.1326,,,,,
Valli,7,POINT (594493.4162634562 6732201.531803959),69.5431,3.9875,74.6776,,,,,
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,12.0,10.0,0.0,22.0,3.091
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,1.0,1.0,0.0
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,3.0,3.0,1.0986
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,2.0,0.0,2.0,0.6931
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,3.0,3.0,1.0986
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,1.0,1.0,0.0
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,3.0,3.0,1.0986
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,2.0,2.0,0.6931
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,1.0,1.0,0.0
Valli,70,POINT (594538.1901658905 6731994.608637714),91.395,11.3414,103.0633,0.0,0.0,1.0,1.0,0.0
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,8.0,0.0,0.0,8.0,2.0794
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,3.0,3.0,1.0986
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,1.0,1.0,0.0
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,2.0,2.0,0.6931
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,1.0,1.0,0.0
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,1.0,1.0,0.0
Valli,71,POINT (594387.4599518473 6732066.806407179),35.5423,2.1689,37.915,0.0,0.0,1.0,1.0,0.0
Valli,72,POINT (594413.6970181529 6732027.608517746),43.0503,3.5362,46.7842,10.0,0.0,0.0,10.0,2.3026
Valli,72,POINT (594413.6970181529 6732027.608517746),43.0503,3.5362,46.7842,0.0,0.0,1.0,1.0,0.0
Valli,72,POINT (594413.6970181529 6732027.608517746),43.0503,3.5362,46.7842,0.0,0.0,1.0,1.0,0.0
Valli,72,POINT (594413.6970181529 6732027.608517746),43.0503,3.5362,46.7842,0.0,0.0,1.0,1.0,0.0
Valli,72,POINT (594413.6970181529 6732027.608517746),43.0503,3.5362,46.7842,0.0,0.0,115.0,115.0,4.7449
Valli,73,POINT (594439.597569498 6732021.419263532),53.6047,4.9982,58.8863,,,,,
Valli,74,POINT (594462.7012639062 6732013.335583032),63.3156,6.797,70.3348,4.0,0.0,0.0,4.0,1.3863
Valli,74,POINT (594462.7012639062 6732013.335583032),63.3156,6.797,70.3348,0.0,0.0,4.0,4.0,1.3863
Valli,74,POINT (594462.7012639062 6732013.335583032),63.3156,6.797,70.3348,0.0,0.0,1.0,1.0,0.0
Valli,74,POINT (594462.7012639062 6732013.335583032),63.3156,6.797,70.3348,0.0,0.0,2.0,2.0,0.6931
Valli,75,POINT (594479.4744921251 6731989.408086792),72.4961,8.348,80.9904,14.0,0.0,15.0,29.0,3.3673
Valli,75,POINT (594479.4744921251 6731989.408086792),72.4961,8.348,80.9904,0.0,20.0,0.0,20.0,2.9957
Valli,75,POINT (594479.4744921251 6731989.408086792),72.4961,8.348,80.9904,0.0,0.0,1.0,1.0,0.0
Valli,76,POINT (594462.3061139123 6731964.60815131),60.8937,6.7181,67.6454,4.0,0.0,0.0,4.0,1.3863
Valli,76,POINT (594462.3061139123 6731964.60815131),60.8937,6.7181,67.6454,0.0,0.0,2.0,2.0,0.6931
Valli,77,POINT (594445.8724907778 6731988.60874936),62.3729,6.8535,69.3396,3.0,0.0,1.0,4.0,1.3863
Valli,77,POINT (594445.8724907778 6731988.60874936),62.3729,6.8535,69.3396,0.0,0.0,15.0,15.0,2.7081
Valli,77,POINT (594445.8724907778 6731988.60874936),62.3729,6.8535,69.3396,0.0,0.0,1.0,1.0,0.0
Valli,78,POINT (594422.5006590694 6731996.657174033),52.4916,5.2046,57.8608,,,,,
Valli,79,POINT (594523.3251743375 6731954.151750381),89.7561,10.5787,100.408,12.0,40.0,0.0,52.0,3.9512
Valli,79,POINT (594523.3251743375 6731954.151750381),89.7561,10.5787,100.408,0.0,0.0,1.0,1.0,0.0
Valli,79,POINT (594523.3251743375 6731954.151750381),89.7561,10.5787,100.408,0.0,0.0,1.0,1.0,0.0
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,8.0,0.0,0.0,8.0,2.0794
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,2.0,2.0,0.6931
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,1.0,1.0,0.0
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,3.0,3.0,1.0986
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,3.0,3.0,1.0986
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,2.0,2.0,0.6931
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,2.0,2.0,0.6931
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,2.0,2.0,0.6931
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,2.0,2.0,0.6931
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,8.0,8.0,2.0794
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,1.0,0.0,1.0,0.0
Valli,8,POINT (594480.8303485834 6732185.202181046),68.5091,3.8247,73.4435,0.0,0.0,5.0,5.0,1.6094
Valli,80,POINT (594498.0365417623 6731934.932653104),79.3215,8.9655,88.2941,4.0,0.0,20.0,24.0,3.1781
Valli,80,POINT (594498.0365417623 6731934.932653104),79.3215,8.9655,88.2941,0.0,0.0,1.0,1.0,0.0
Valli,81,POINT (594544.4251332565 6731910.633253627),93.7271,9.928,103.655,4.0,0.0,12.0,16.0,2.7726
Valli,81,POINT (594544.4251332565 6731910.633253627),93.7271,9.928,103.655,0.0,0.0,1.0,1.0,0.0
Valli,82,POINT (594562.7563836544 6731896.679369073),93.7271,9.928,103.655,4.0,12.0,0.0,16.0,2.7726
Valli,83,POINT (594563.4378779369 6731937.706635441),96.0519,10.8491,106.9109,,,,,
Valli,84,POINT (594580.3012062574 6731923.347057176),101.7867,11.6187,113.4245,,,,,
Valli,85,POINT (594612.3347135612 6731901.397529084),103.8048,11.023,114.8549,5.0,0.0,47.0,52.0,3.9512
Valli,85,POINT (594612.3347135612 6731901.397529084),103.8048,11.023,114.8549,0.0,0.0,1.0,1.0,0.0
Valli,85,POINT (594612.3347135612 6731901.397529084),103.8048,11.023,114.8549,0.0,0.0,1.0,1.0,0.0
Valli,86,POINT (594611.8580736287 6731879.931963649),99.8781,9.8189,109.7182,2.0,0.0,0.0,2.0,0.6931
Valli,86,POINT (594611.8580736287 6731879.931963649),99.8781,9.8189,109.7182,0.0,0.0,4.0,4.0,1.3863
Valli,87,POINT (594599.4828791707 6731863.71994965),93.7776,8.6075,102.4081,6.0,7.0,0.0,13.0,2.5649
Valli,87,POINT (594599.4828791707 6731863.71994965),93.7776,8.6075,102.4081,0.0,0.0,6.0,6.0,1.7918
Valli,87,POINT (594599.4828791707 6731863.71994965),93.7776,8.6075,102.4081,0.0,2.0,0.0,2.0,0.6931
Valli,87,POINT (594599.4828791707 6731863.71994965),93.7776,8.6075,102.4081,0.0,0.0,1.0,1.0,0.0
Valli,87,POINT (594599.4828791707 6731863.71994965),93.7776,8.6075,102.4081,0.0,0.0,1.0,1.0,0.0
Valli,88,POINT (594583.8972268221 6731881.684410993),95.8349,9.395,105.2363,4.0,0.0,0.0,4.0,1.3863
Valli,88,POINT (594583.8972268221 6731881.684410993),95.8349,9.395,105.2363,0.0,0.0,1.0,1.0,0.0
Valli,88,POINT (594583.8972268221 6731881.684410993),95.8349,9.395,105.2363,0.0,0.0,1.0,1.0,0.0
Valli,88,POINT (594583.8972268221 6731881.684410993),95.8349,9.395,105.2363,0.0,0.0,2.0,2.0,0.6931
Valli,89,POINT (594415.1594157196 6731957.556555479),38.9492,3.8681,42.8184,6.0,0.0,0.0,6.0,1.7918
Valli,89,POINT (594415.1594157196 6731957.556555479),38.9492,3.8681,42.8184,0.0,0.0,2.0,2.0,0.6931
Valli,89,POINT (594415.1594157196 6731957.556555479),38.9492,3.8681,42.8184,0.0,0.0,1.0,1.0,0.0
Valli,89,POINT (594415.1594157196 6731957.556555479),38.9492,3.8681,42.8184,0.0,0.0,1.0,1.0,0.0
Valli,89,POINT (594415.1594157196 6731957.556555479),38.9492,3.8681,42.8184,0.0,0.0,1.0,1.0,0.0
Valli,9,POINT (594458.6655093916 6732168.858786896),59.7112,2.6833,63.4164,0.0,0.0,8.0,8.0,2.0794
Valli,9,POINT (594458.6655093916 6732168.858786896),59.7112,2.6833,63.4164,0.0,0.0,5.0,5.0,1.6094
Valli,9,POINT (594458.6655093916 6732168.858786896),59.7112,2.6833,63.4164,0.0,0.0,1.0,1.0,0.0
Valli,90,POINT (594436.2421127704 6731933.805910652),48.0889,5.1005,53.1895,,,,,
Valli,92,POINT (594469.3764240374 6731910.989915562),66.6153,7.1836,73.7989,,,,,
Valli,93,POINT (594490.0673534975 6731887.257320769),62.7629,6.5553,69.3182,9.0,10.0,0.0,19.0,2.9444
Valli,93,POINT (594490.0673534975 6731887.257320769),62.7629,6.5553,69.3182,0.0,10.0,0.0,10.0,2.3026
Valli,93,POINT (594490.0673534975 6731887.257320769),62.7629,6.5553,69.3182,0.0,0.0,14.0,14.0,2.6391
Valli,93,POINT (594490.0673534975 6731887.257320769),62.7629,6.5553,69.3182,0.0,0.0,1.0,1.0,0.0
Valli,93,POINT (594490.0673534975 6731887.257320769),62.7629,6.5553,69.3182,0.0,0.0,1.0,1.0,0.0
Valli,94,POINT (594520.1704682155 6731868.111160984),81.8496,8.2704,90.12,,,,,
Valli,95,POINT (594516.5808915432 6731838.592898453),61.3983,5.7319,67.1302,,,,,
Valli,96,POINT (594497.4644185524 6731817.622570929),54.0455,4.8696,58.9151,6.0,0.0,32.0,38.0,3.6376
Valli,96,POINT (594497.4644185524 6731817.622570929),54.0455,4.8696,58.9151,0.0,0.0,2.0,2.0,0.6931
Valli,96,POINT (594497.4644185524 6731817.622570929),54.0455,4.8696,58.9151,0.0,0.0,2.0,2.0,0.6931
Valli,97,POINT (594492.0409214601 6731843.516230348),57.9381,5.8424,63.7804,2.0,0.0,0.0,2.0,0.6931
Valli,97,POINT (594492.0409214601 6731843.516230348),57.9381,5.8424,63.7804,0.0,0.0,3.0,3.0,1.0986
Valli,97,POINT (594492.0409214601 6731843.516230348),57.9381,5.8424,63.7804,0.0,0.0,1.0,1.0,0.0
Valli,98,POINT (594478.8796800353 6731850.135896633),57.9381,5.8424,63.7804,1.0,0.0,1.0,2.0,0.6931
Valli,98,POINT (594478.8796800353 6731850.135896633),57.9381,5.8424,63.7804,0.0,0.0,1.0,1.0,0.0
Valli,99,POINT (594467.8807418022 6731864.062055645),57.9381,5.8424,63.7804,,,,,
Valli,Park,POINT (594859.1819244827 6731672.716315757),18.8927,1.437,20.3689,,,,,
Viipurin_esikaupunki, 10,POINT (593196.4720164528 6733046.028919917),21.4592,4.4539,25.9132,,,,,
Viipurin_esikaupunki, 107,POINT (593177.5932255534 6732683.509858125),12.8382,1.1505,14.0965,,,,,
Viipurin_esikaupunki, 116,POINT (593122.6424612205 6732844.680868602),31.9326,4.4937,36.5463,,,,,
Viipurin_esikaupunki, 64,POINT (593277.7273351948 6732813.97081071),44.5974,5.4882,50.1526,,,,,
Viipurin_esikaupunki, 73,POINT (593263.4095983754 6732923.227186912),50.609,8.2175,58.8487,,,,,
Viipurin_esikaupunki, 83,POINT (593176.7827925073 6732910.151633039),44.2614,6.979,51.3123,,,,,
Viipurin_esikaupunki, 93,POINT (593213.3120898621 6732837.331593429),44.5353,5.7595,50.4116,,,,,
Viipurin_esikaupunki,1,POINT (593545.6100518287 6733053.13382286),5.1348,0.6586,6.0268,3.0,0.0,3.0,6.0,1.7918
Viipurin_esikaupunki,1,POINT (593545.6100518287 6733053.13382286),5.1348,0.6586,6.0268,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,1,POINT (593545.6100518287 6733053.13382286),5.1348,0.6586,6.0268,0.0,0.0,2.0,2.0,0.6931
Viipurin_esikaupunki,10,POINT (593191.2672393873 6732986.395215468),35.4908,6.5859,42.0882,,,,,
Viipurin_esikaupunki,100,POINT (593250.2299429891 6732770.337165869),38.8221,4.433,43.3486,1.0,0.0,0.0,1.0,0.0
Viipurin_esikaupunki,100,POINT (593250.2299429891 6732770.337165869),38.8221,4.433,43.3486,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,101,POINT (593273.9577456489 6732783.383221573),38.9406,4.5194,43.5306,,,,,
Viipurin_esikaupunki,102,POINT (593261.8109039498 6732747.792226293),32.366,3.4487,35.9076,1.0,0.0,3.0,4.0,1.3863
Viipurin_esikaupunki,103,POINT (593279.8638417795 6732771.57971251),38.9406,4.5194,43.5306,,,,,
Viipurin_esikaupunki,103a,POINT (593292.5183723124 6732746.114949817),32.474,3.5273,36.0712,,,,,
Viipurin_esikaupunki,104,POINT (593269.7128723434 6732732.555920944),25.7964,2.5549,28.4387,2.0,0.0,0.0,2.0,0.6931
Viipurin_esikaupunki,105,POINT (593254.4308209382 6732707.55238061),19.7947,1.8378,21.7104,,,,,
Viipurin_esikaupunki,106,POINT (593177.5932255534 6732683.509858125),12.8382,1.1505,14.0965,,,,,
Viipurin_esikaupunki,106b,POINT (593232.3306289471 6732625.045732821),7.2613,0.6356,7.9428,,,,,
Viipurin_esikaupunki,108,POINT (593232.9566837698 6732749.622957122),31.109,3.2538,34.4765,,,,,
Viipurin_esikaupunki,11,POINT (593164.643152811 6732977.84596012),31.9967,5.9681,37.9784,,,,,
Viipurin_esikaupunki,110,POINT (593132.3840702389 6732761.75822216),19.1268,1.9705,21.2484,6.0,0.0,0.0,6.0,1.7918
Viipurin_esikaupunki,110,POINT (593132.3840702389 6732761.75822216),19.1268,1.9705,21.2484,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,110,POINT (593132.3840702389 6732761.75822216),19.1268,1.9705,21.2484,0.0,0.0,2.0,2.0,0.6931
Viipurin_esikaupunki,110,POINT (593132.3840702389 6732761.75822216),19.1268,1.9705,21.2484,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,111,POINT (593202.0493211757 6732807.366261257),40.1759,4.8471,45.1498,,,,,
Viipurin_esikaupunki,112,POINT (593190.3944464461 6732825.28881097),40.2096,5.2088,45.5469,2.0,0.0,0.0,2.0,0.6931
Viipurin_esikaupunki,113,POINT (593122.6424612205 6732844.680868602),31.9326,4.4937,36.5463,,,,,
Viipurin_esikaupunki,114,POINT (593177.4453074241 6732852.720992442),43.0792,5.9836,49.1758,,,,,
Viipurin_esikaupunki,115,POINT (593168.4753637237 6732870.805923287),39.0105,5.8346,44.9444,1.0,0.0,0.0,1.0,0.0
Viipurin_esikaupunki,115,POINT (593168.4753637237 6732870.805923287),39.0105,5.8346,44.9444,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,115,POINT (593168.4753637237 6732870.805923287),39.0105,5.8346,44.9444,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,117,POINT (593161.5943810397 6732885.085726714),39.0105,5.8346,44.9444,0.0,0.0,2.0,2.0,0.6931
Viipurin_esikaupunki,118,POINT (593154.352655936 6732899.583589085),38.9482,6.2056,45.2307,3.0,0.0,0.0,3.0,1.0986
Viipurin_esikaupunki,118,POINT (593154.352655936 6732899.583589085),38.9482,6.2056,45.2307,0.0,10.0,0.0,10.0,2.3026
Viipurin_esikaupunki,119,POINT (593100.1577855237 6732895.173804181),27.1328,4.4329,31.6395,4.0,0.0,0.0,4.0,1.3863
Viipurin_esikaupunki,12,POINT (593140.6454581553 6733029.199869019),21.2141,4.2726,25.4867,2.0,0.0,0.0,2.0,0.6931
Viipurin_esikaupunki,120,POINT (593146.2987694779 6732915.822157912),32.2663,5.5071,37.8274,1.0,2.0,0.0,3.0,1.0986
Viipurin_esikaupunki,121,POINT (593124.9751374202 6732935.606783106),32.2663,5.5071,37.8274,1.0,0.0,0.0,1.0,0.0
Viipurin_esikaupunki,121,POINT (593124.9751374202 6732935.606783106),32.2663,5.5071,37.8274,0.0,15.0,0.0,15.0,2.7081
Viipurin_esikaupunki,121,POINT (593124.9751374202 6732935.606783106),32.2663,5.5071,37.8274,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,121,POINT (593124.9751374202 6732935.606783106),32.2663,5.5071,37.8274,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,122,POINT (593141.1580124234 6732942.459964585),30.4005,5.4603,35.8928,,,,,
Viipurin_esikaupunki,123,POINT (593159.901486255 6732949.374569323),35.1333,6.2622,41.4271,,,,,
Viipurin_esikaupunki,124,POINT (592987.0995019955 6733184.131640647),2.3413,0.0,2.3413,1.0,0.0,0.0,1.0,0.0
Viipurin_esikaupunki,125a,POINT (593038.9938184803 6733188.849721657),2.4358,0.1549,2.5907,,,,,
Viipurin_esikaupunki,127,POINT (593111.1475500129 6732872.43254077),26.9267,4.1195,31.1421,,,,,
Viipurin_esikaupunki,129,POINT (593355.3944440405 6733025.371203635),23.2423,4.4795,27.8523,2.0,0.0,0.0,2.0,0.6931
Viipurin_esikaupunki,129,POINT (593355.3944440405 6733025.371203635),23.2423,4.4795,27.8523,0.0,0.0,1.0,1.0,0.0
Viipurin_esikaupunki,129,POINT (593355.3944440405 6733025.371203635),23.2423,4.4795,27.8523,1.0,0.0,0.0,1.0,0.0
Viipurin_esikaupunki,129a,POINT (593335.3334184483 6733011.398372644),32.0544,5.857,38.0051,,,,,
