,district,plot_number,estate_income,business_income,salary_pension_income
2681,Paulovski,50,0.0,0.0,1.0
2682,Paulovski,51,0.0,0.0,1.0
2683,Paulovski,51,0.0,0.0,1.0
2684,Paulovski,51,0.0,0.0,1.0
2685,Paulovski,52,0.0,0.0,1.0
2686,Paulovski,52,0.0,0.0,1.0
2687,Paulovski,52,0.0,0.0,1.0
2688,Paulovski,53,0.0,0.0,1.0
2689,Paulovski,53,0.0,0.0,1.0
2690,Paulovski,54,0.0,0.0,1.0
2691,Paulovski,55,0.0,0.0,1.0
2692,Paulovski,55,0.0,0.0,1.0
2693,Paulovski,56,0.0,0.0,1.0
2694,Paulovski,57,0.0,0.0,1.0
2695,Paulovski,57,0.0,0.0,1.0
2696,Paulovski,58,0.0,0.0,1.0
2697,Paulovski,58,0.0,0.0,1.0
2698,Paulovski,59,0.0,0.0,3.0
2699,Paulovski,60,0.0,0.0,1.0
2700,Paulovski,60,0.0,0.0,1.0
2701,Paulovski,60,0.0,0.0,1.0
2702,Paulovski,60,0.0,0.0,1.0
2703,Paulovski,60,0.0,0.0,1.0
2704,Paulovski,60,0.0,0.0,1.0
2705,Paulovski,60,0.0,0.0,1.0
2706,Paulovski,60,0.0,0.0,1.0
2707,Paulovski,60,0.0,0.0,1.0
2708,Paulovski,60,0.0,0.0,1.0
2709,Paulovski,60,0.0,0.0,1.0
2710,Paulovski,60,0.0,0.0,1.0
2711,Paulovski,60,0.0,0.0,1.0
2712,Paulovski,60,0.0,0.0,1.0
2713,Paulovski,60,0.0,0.0,1.0
2714,Paulovski,60,0.0,0.0,1.0
2715,Paulovski,64,0.0,0.0,1.0
2716,Pikiruukki,1,0.0,12.0,0.0
2717,Pikiruukki,1,0.0,0.0,4.0
2718,Pikiruukki,3,0.0,0.0,2.0
2719,Pikiruukki,3,0.0,0.0,1.0
2720,Pikiruukki,3,0.0,0.0,1.0
2721,Pikiruukki,3,0.0,0.0,1.0
2722,Pikiruukki,3,0.0,0.0,1.0
2723,Pikiruukki,5,0.0,0.0,1.0
2724,Pikiruukki,6,0.0,0.0,50.0
2725,Pikiruukki,6,0.0,0.0,3.0
2726,Pikiruukki,6,0.0,0.0,1.0
2727,Pikiruukki,8,0.0,0.0,1.0
2728,Pikiruukki,8,0.0,0.0,3.0
2729,Pikiruukki,8,0.0,0.0,1.0
2730,Pikiruukki,9,0.0,0.0,1.0
2731,Pikiruukki,9,0.0,0.0,1.0
2732,Pikiruukki,10,0.0,0.0,1.0
2733,Pikiruukki,10,0.0,0.0,1.0
2734,Pikiruukki,11,0.0,0.0,1.0
2735,Pikiruukki,17,0.0,0.0,1.0
2736,Pikiruukki,18,0.0,0.0,2.0
2737,Pikiruukki,21,0.0,0.0,1.0
2738,Pikiruukki,26,0.0,0.0,1.0
2739,Pikiruukki,26,0.0,0.0,1.0
2740,Pikiruukki,27,0.0,0.0,1.0
2741,Pikiruukki,27,0.0,0.0,1.0
2742,Pikiruukki,31,0.0,0.0,1.0
2743,Pikiruukki,31,0.0,0.0,1.0
2744,Pikiruukki,31,0.0,0.0,1.0
2745,Pikiruukki,31,0.0,0.0,1.0
2746,Pikiruukki,31,0.0,0.0,1.0
2747,Pikiruukki,31,0.0,0.0,1.0
2748,Pikiruukki,35,0.0,0.0,1.0
2749,Pikiruukki,35,0.0,0.0,1.0
2750,Pikiruukki,36,0.0,0.0,2.0
2751,Pikiruukki,36,0.0,0.0,1.0
2752,Likolampi,2,0.0,0.0,1.0
2753,Likolampi,3,0.0,0.0,1.0
2754,Likolampi,3,0.0,0.0,1.0
2755,Likolampi,4,0.0,0.0,1.0
2756,Likolampi,4,0.0,0.0,1.0
2757,Likolampi,5,0.0,0.0,1.0
2758,Likolampi,5,0.0,0.0,1.0
2759,Likolampi,5,0.0,0.0,1.0
2760,Likolampi,5,0.0,0.0,1.0
2761,Likolampi,7,0.0,0.0,1.0
2762,Likolampi,7,0.0,0.0,1.0
2763,Likolampi,7,0.0,0.0,1.0
2764,Likolampi,7,0.0,0.0,1.0
2765,Likolampi,9,0.0,0.0,1.0
2766,Likolampi,10,0.0,0.0,3.0
2767,Likolampi,11,0.0,0.0,1.0
2768,Likolampi,11,0.0,0.0,1.0
2769,Likolampi,13,0.0,0.0,1.0
2770,Likolampi,14,0.0,0.0,7.0
2771,Likolampi,16,0.0,0.0,1.0
2772,Likolampi,16,0.0,0.0,1.0
2773,Likolampi,18,0.0,0.0,1.0
2774,Likolampi,19,0.0,0.0,1.0
2775,Likolampi,19,0.0,0.0,1.0
2776,Likolampi,20,0.0,0.0,1.0
2777,Likolampi,21,0.0,0.0,2.0
2778,Likolampi,23,0.0,0.0,3.0
2779,Likolampi,24,0.0,0.0,3.0
2780,Likolampi,25,0.0,0.0,1.0
2781,Likolampi,25,0.0,0.0,1.0
2782,Likolampi,26,0.0,0.0,1.0
2783,Likolampi,26,0.0,0.0,1.0
2784,Saunalahti,3,0.0,0.0,2.0
2785,Saunalahti,4,0.0,0.0,2.0
2786,Saunalahti,9,0.0,0.0,1.0
2787,Saunalahti,9,0.0,0.0,1.0
2788,Saunalahti,9,0.0,0.0,1.0
2789,Saunalahti,12,0.0,0.0,1.0
2790,Saunalahti,18,0.0,0.0,1.0
2791,Saunalahti,23,0.0,0.0,1.0
2792,Saunalahti,28,0.0,0.0,1.0
2793,Saunalahti,31,0.0,0.0,1.0
2794,Saunalahti,31,0.0,0.0,1.0
2795,Saunalahti,32,0.0,0.0,1.0
2796,Saunalahti,32,0.0,0.0,1.0
2797,Saunalahti,32,0.0,0.0,1.0
2798,Saunalahti,33,0.0,0.0,7.0
2799,Saunalahti,34,0.0,0.0,2.0
2800,Saunalahti,34,0.0,0.0,1.0
2801,Saunalahti,35,0.0,0.0,2.0
2802,Saunalahti,35,0.0,0.0,1.0
2803,Saunalahti,37,0.0,0.0,1.0
2804,Saunalahti,39,0.0,0.0,1.0
2805,Saunalahti,39,0.0,0.0,1.0
2806,Saunalahti,40,0.0,0.0,4.0
2807,Saunalahti,40,0.0,0.0,1.0
2808,Sorvalinsaari,1,0.0,0.0,1.0
2809,Sorvalinsaari,2,0.0,0.0,1.0
2810,Sorvalinsaari,3,0.0,0.0,1.0
2811,Sorvalinsaari,6,0.0,0.0,1.0
2812,Sorvalinsaari,8,0.0,0.0,1.0
2813,Sorvalinsaari,13,0.0,2.0,0.0
2814,Sorvalinsaari,15,0.0,0.0,1.0
2815,Sorvalinsaari,16,0.0,0.0,3.0
2816,Sorvalinsaari,16,0.0,0.0,1.0
2817,Sorvalinsaari,17,0.0,0.0,1.0
2818,Sorvalinsaari,17,0.0,0.0,1.0
2819,Sorvalinsaari,20,0.0,0.0,1.0
2820,Sorvalinsaari,21,0.0,0.0,3.0
2821,Sorvalinsaari,22,0.0,0.0,1.0
2822,Sorvalinsaari,22,0.0,0.0,1.0
2823,Sorvalinsaari,25,0.0,0.0,1.0
2824,Sorvalinsaari,26,0.0,0.0,1.0
2825,Sorvalinsaari,26,0.0,0.0,1.0
2826,Sorvalinsaari,26,0.0,0.0,1.0
2827,Sorvalinsaari,26,0.0,0.0,1.0
2828,Sorvalinsaari,27,0.0,0.0,1.0
2829,Sorvalinsaari,27,0.0,0.0,1.0
2830,Sorvalinsaari,27,0.0,0.0,1.0
2831,Sorvalinsaari,27,0.0,0.0,2.0
2832,Sorvalinsaari,27,0.0,0.0,1.0
2833,Sorvalinsaari,29,0.0,0.0,1.0
2834,Sorvalinsaari,31,0.0,0.0,1.0
2835,Sorvalinsaari,33,0.0,0.0,1.0
2836,Sorvalinsaari,33,0.0,0.0,2.0
2837,Sorvalinsaari,35,0.0,0.0,1.0
2838,Sorvalinsaari,35,0.0,0.0,2.0
2839,Sorvalinsaari,37,0.0,0.0,1.0
2840,Sorvalinsaari,38,0.0,0.0,1.0
2841,Sorvalinsaari,39,0.0,0.0,1.0
2842,Sorvalinsaari,40,0.0,0.0,1.0
2843,Sorvalinsaari,40,0.0,0.0,1.0
2844,Sorvalinsaari,45,0.0,0.0,3.0
2845,Sorvalinsaari,49,0.0,2.0,0.0
2846,Sorvalinsaari,50,0.0,0.0,1.0
2847,Sorvalinsaari,51,0.0,0.0,1.0
2848,Sorvalinsaari,51,0.0,0.0,1.0
2849,Sorvalinsaari,51,0.0,0.0,1.0
2850,Sorvalinsaari,52,0.0,0.0,1.0
2851,Sorvalinsaari,55,0.0,0.0,1.0
2852,Sorvalinsaari,55,0.0,0.0,1.0
2853,Sorvalinsaari,55,0.0,0.0,1.0
2854,Sorvalinsaari,55,0.0,0.0,1.0
2855,Sorvalinsaari,57,0.0,0.0,1.0
2856,Sorvalinsaari,58,0.0,0.0,1.0
2857,Sorvalinsaari,58,0.0,0.0,1.0
2858,Sorvalinsaari,58,0.0,0.0,1.0
2859,Sorvalinsaari,58,0.0,0.0,1.0
2860,Sorvalinsaari,61,0.0,0.0,1.0
2861,Sorvalinsaari,73,0.0,0.0,1.0
2862,Sorvalinsaari,73,0.0,0.0,1.0
2863,Sorvalinsaari,75,0.0,0.0,1.0
2864,Sorvalinsaari,Banvakthuset,0.0,0.0,1.0
2865,Talikkala,1a,0.0,4.0,0.0
2866,Talikkala,1b,0.0,0.0,1.0
2867,Talikkala,1b,0.0,0.0,1.0
2868,Talikkala,1b,0.0,0.0,1.0
2869,Talikkala,1c,0.0,0.0,1.0
2870,Talikkala,1d,0.0,0.0,1.0
2871,Talikkala,1e,0.0,0.0,1.0
2872,Talikkala,1f,0.0,0.0,1.0
2873,Talikkala,2,0.0,0.0,1.0
2874,Talikkala,2,0.0,0.0,1.0
2875,Talikkala,2,0.0,0.0,1.0
2876,Talikkala,2,0.0,0.0,1.0
2877,Talikkala,2,0.0,0.0,1.0
2878,Talikkala,4a,0.0,0.0,1.0
2879,Talikkala,4b,0.0,0.0,1.0
2880,Huusniemi,4b,0.0,0.0,2.0
2881,Valli,1,0.0,0.0,1.0
2882,Valli,2,0.0,0.0,25.0
2883,Valli,6,0.0,0.0,1.0
2884,Valli,8,0.0,0.0,5.0
2885,Valli,23,0.0,0.0,3.0
2886,Valli,26,0.0,0.0,1.0
2887,Valli,26,0.0,0.0,3.0
2888,Valli,34,0.0,0.0,2.0
2889,Valli,36,0.0,0.0,2.0
2890,Valli,36,0.0,0.0,1.0
2891,Valli,39,0.0,0.0,15.0
2892,Valli,40,0.0,0.0,1.0
2893,Valli,"43,44",0.0,0.0,15.0
2894,Valli,"43,44",0.0,0.0,2.0
2895,Valli,"43,44",0.0,0.0,2.0
2896,Valli,"43,44",0.0,0.0,2.0
2897,Valli,45,0.0,0.0,1.0
2898,Valli,45,0.0,0.0,1.0
2899,Valli,46,0.0,0.0,2.0
2900,Valli,50,0.0,0.0,15.0
2901,Valli,50,0.0,0.0,7.0
2902,Valli,50,0.0,0.0,9.0
2903,Valli,50,0.0,0.0,3.0
2904,Valli,50,0.0,0.0,3.0
2905,Valli,50,0.0,0.0,3.0
2906,Valli,50,0.0,0.0,1.0
2907,Valli,52,0.0,0.0,10.0
2908,Valli,52,0.0,0.0,1.0
2909,Valli,57,0.0,0.0,25.0
2910,Valli,58,0.0,0.0,2.0
2911,Valli,59,0.0,0.0,1.0
2912,Valli,66,0.0,0.0,1.0
2913,Valli,66,0.0,0.0,1.0
2914,Valli,68,0.0,0.0,1.0
2915,Valli,70,0.0,0.0,1.0
2916,Valli,72,0.0,0.0,115.0
2917,Valli,74,0.0,0.0,2.0
2918,Valli,"102,107",0.0,0.0,1.0
2919,Valli,118,0.0,0.0,2.0
2920,Valli,118,0.0,0.0,1.0
2921,Valli,127,0.0,0.0,2.0
2922,Valli,"136,137",0.0,0.0,2.0
2923,Valli,138,0.0,0.0,1.0
2924,Valli,138,0.0,0.0,1.0
2925,Valli,166,0.0,0.0,1.0
2926,Valli,166,0.0,0.0,1.0
2927,Valli,166,0.0,0.0,2.0
2928,Valli,166,0.0,0.0,1.0
2929,Valli,166,0.0,0.0,3.0
2930,Valli,166,0.0,0.0,1.0
2931,Valli,Kanalhuset,0.0,0.0,2.0
2932,P_Annan_kruunu,53,0.0,0.0,1.0
2933,P_Annan_kruunu,53,0.0,0.0,1.0
2934,Salakkalahti,3,0.0,0.0,12.0
2935,Salakkalahti,6,0.0,0.0,1.0
2936,Salakkalahti,6,0.0,0.0,1.0
2937,Salakkalahti,8,0.0,0.0,7.0
2938,Salakkalahti,8,0.0,0.0,5.0
2939,Salakkalahti,17,0.0,0.0,1.0
2940,Repola,3,0.0,0.0,3.0
2941,Repola,14,0.0,0.0,20.0
2942,Repola,14,0.0,0.0,4.0
2943,Repola,31,0.0,0.0,1.0
2944,Repola,"57,58",0.0,0.0,15.0
2945,Viipurin_esikaupunki,1,0.0,0.0,1.0
2946,Viipurin_esikaupunki,1,0.0,0.0,2.0
2947,Viipurin_esikaupunki,27,0.0,0.0,1.0
2948,Viipurin_esikaupunki,28,0.0,0.0,1.0
2949,Viipurin_esikaupunki,"30,32",0.0,0.0,1.0
2950,Viipurin_esikaupunki,"35,37",0.0,0.0,1.0
2951,Viipurin_esikaupunki,44,0.0,0.0,1.0
2952,Viipurin_esikaupunki,"46,47",0.0,0.0,1.0
2953,Viipurin_esikaupunki,49b,0.0,0.0,1.0
2954,Viipurin_esikaupunki,49b,0.0,0.0,1.0
2955,Viipurin_esikaupunki,68,0.0,0.0,3.0
2956,Viipurin_esikaupunki,68,0.0,0.0,1.0
2957,Viipurin_esikaupunki,77,0.0,0.0,1.0
2958,Viipurin_esikaupunki,77,0.0,0.0,1.0
2959,Viipurin_esikaupunki,"78,79",0.0,0.0,1.0
2960,Viipurin_esikaupunki,83,0.0,0.0,1.0
2961,Viipurin_esikaupunki,89,0.0,0.0,1.0
2962,Viipurin_esikaupunki,95,0.0,0.0,2.0
2963,Viipurin_esikaupunki,95,0.0,0.0,1.0
2964,Viipurin_esikaupunki,"106,107",0.0,0.0,1.0
2965,Viipurin_esikaupunki,"106,107",0.0,0.0,2.0
2966,Viipurin_esikaupunki,"118,120",0.0,0.0,1.0
2967,Viipurin_esikaupunki,"118,120",0.0,0.0,1.0
2968,Pietarin_esikaupunki,10,0.0,0.0,1.0
2969,Pietarin_esikaupunki,10,0.0,0.0,1.0
2970,Pietarin_esikaupunki,10,0.0,0.0,1.0
2971,Pietarin_esikaupunki,14,0.0,0.0,1.0
2972,Pietarin_esikaupunki,15,0.0,0.0,1.0
2973,Pietarin_esikaupunki,"16,17",0.0,0.0,1.0
2974,Pietarin_esikaupunki,18,0.0,0.0,1.0
2975,Pietarin_esikaupunki,22,0.0,0.0,1.0
2976,Pietarin_esikaupunki,27,0.0,0.0,1.0
2977,Pietarin_esikaupunki,31,0.0,0.0,1.0
2978,Pietarin_esikaupunki,36,0.0,0.0,1.0
2979,Pietarin_esikaupunki,43,0.0,0.0,1.0
2980,Pietarin_esikaupunki,51,0.0,0.0,4.0
2981,Pietarin_esikaupunki,51,0.0,0.0,2.0
2982,Pietarin_esikaupunki,67,0.0,0.0,3.0
2983,Pietarin_esikaupunki,71,0.0,0.0,1.0
2984,Pietarin_esikaupunki,"73,74",0.0,0.0,1.0
2985,Pietarin_esikaupunki,"73,74",0.0,0.0,1.0
2986,Pietarin_esikaupunki,"75,76",0.0,0.0,1.0
2987,Pietarin_esikaupunki,"75,76",0.0,0.0,1.0
2988,Pietarin_esikaupunki,83,0.0,0.0,1.0
2989,Pietarin_esikaupunki,85,0.0,0.0,1.0
2990,Pietarin_esikaupunki,92,0.0,0.0,1.0
2991,Pietarin_esikaupunki,97,0.0,0.0,1.0
2992,Pietarin_esikaupunki,97,0.0,0.0,1.0
2993,Pietarin_esikaupunki,101,0.0,0.0,1.0
2994,Pietarin_esikaupunki,109,0.0,0.0,1.0
2995,Pietarin_esikaupunki,109,0.0,0.0,1.0
2996,Pietarin_esikaupunki,109,0.0,0.0,1.0
2997,Pietarin_esikaupunki,112,0.0,0.0,1.0
2998,Pietarin_esikaupunki,114,0.0,0.0,1.0
2999,Pietarin_esikaupunki,115,0.0,0.0,1.0
3000,Pietarin_esikaupunki,"116,117",0.0,0.0,1.0
3001,Pietarin_esikaupunki,119,0.0,0.0,1.0
3002,Pietarin_esikaupunki,119,0.0,0.0,1.0
3003,Pietarin_esikaupunki,119,0.0,0.0,1.0
3004,Pietarin_esikaupunki,123,0.0,0.0,1.0
3005,Pietarin_esikaupunki,125,0.0,0.0,1.0
3006,Pietarin_esikaupunki,140,0.0,0.0,1.0
3007,Pietarin_esikaupunki,140,0.0,0.0,1.0
3008,Pietarin_esikaupunki,140,0.0,0.0,8.0
3009,Pietarin_esikaupunki,140,0.0,0.0,1.0
3010,Pietarin_esikaupunki,141,0.0,0.0,1.0
3011,Pietarin_esikaupunki,148,0.0,0.0,1.0
3012,Pietarin_esikaupunki,148,0.0,0.0,1.0
3013,Pietarin_esikaupunki,148,0.0,0.0,1.0
3014,Pietarin_esikaupunki,148,0.0,0.0,1.0
3015,Pietarin_esikaupunki,148,0.0,0.0,1.0
3016,Pietarin_esikaupunki,149,0.0,0.0,1.0
3017,Pietarin_esikaupunki,"155,156",0.0,0.0,2.0
3018,Pietarin_esikaupunki,162,0.0,0.0,1.0
3019,Pietarin_esikaupunki,162,0.0,0.0,1.0
3020,Pietarin_esikaupunki,162,0.0,0.0,1.0
3021,Pietarin_esikaupunki,164,0.0,0.0,1.0
3022,Pietarin_esikaupunki,164,0.0,0.0,1.0
3023,Pietarin_esikaupunki,164,0.0,0.0,1.0
3024,Pietarin_esikaupunki,165,0.0,0.0,1.0
3025,Pietarin_esikaupunki,165,0.0,0.0,1.0
3026,Pietarin_esikaupunki,165,0.0,0.0,1.0
3027,Pietarin_esikaupunki,"167,168",0.0,0.0,1.0
3028,Pietarin_esikaupunki,"167,168",0.0,0.0,1.0
3029,Pietarin_esikaupunki,"167,168",0.0,0.0,1.0
3030,Pietarin_esikaupunki,176,0.0,0.0,1.0
3031,Pietarin_esikaupunki,176,0.0,0.0,1.0
3032,Pietarin_esikaupunki,177,0.0,0.0,8.0
3033,Pietarin_esikaupunki,178,0.0,0.0,1.0
3034,Pietarin_esikaupunki,183,0.0,0.0,1.0
3035,Pietarin_esikaupunki,183,0.0,0.0,1.0
3036,Pietarin_esikaupunki,"186,190",0.0,0.0,1.0
3037,Pietarin_esikaupunki,187,0.0,0.0,1.0
3038,Pietarin_esikaupunki,"188,202",0.0,0.0,1.0
3039,Pietarin_esikaupunki,"188,202",0.0,0.0,1.0
3040,Pietarin_esikaupunki,"193,180a",0.0,0.0,1.0
3041,Pietarin_esikaupunki,"200,201",0.0,0.0,1.0
3042,Pietarin_esikaupunki,204,0.0,0.0,1.0
3043,Pietarin_esikaupunki,218,0.0,0.0,1.0
3044,Pietarin_esikaupunki,220,0.0,0.0,1.0
3045,Pietarin_esikaupunki,220,0.0,0.0,1.0
3046,Pietarin_esikaupunki,226,0.0,0.0,2.0
3047,Pietarin_esikaupunki,226,0.0,0.0,1.0
3048,Pietarin_esikaupunki,226,0.0,0.0,1.0
3049,Pietarin_esikaupunki,226,0.0,0.0,1.0
3050,Pietarin_esikaupunki,226,0.0,0.0,1.0
3051,Pietarin_esikaupunki,226,0.0,0.0,1.0
3052,Pietarin_esikaupunki,232,0.0,0.0,1.0
3053,Pietarin_esikaupunki,234,0.0,0.0,2.0
3054,Pietarin_esikaupunki,236,0.0,0.0,1.0
3055,Pietarin_esikaupunki,239,0.0,0.0,1.0
3056,Pietarin_esikaupunki,"255,257",0.0,0.0,1.0
3057,Pietarin_esikaupunki,"264,265",0.0,0.0,1.0
3058,Pietarin_esikaupunki,"271,276",0.0,0.0,1.0
3059,Pietarin_esikaupunki,"271,276",0.0,0.0,12.0
3060,Pietarin_esikaupunki,"271,276",0.0,0.0,1.0
3061,Pietarin_esikaupunki,"271,276",0.0,0.0,1.0
3062,Pietarin_esikaupunki,"271,276",0.0,0.0,5.0
3063,Pietarin_esikaupunki,"271,276",0.0,0.0,2.0
3064,Pietarin_esikaupunki,"271,276",0.0,0.0,2.0
3065,Pietarin_esikaupunki,280,0.0,0.0,1.0
3066,Pietarin_esikaupunki,280,0.0,0.0,1.0
3067,Pietarin_esikaupunki,280a,0.0,0.0,6.0
3068,Pietarin_esikaupunki,295,0.0,0.0,1.0
3069,Pietarin_esikaupunki,295,0.0,0.0,1.0
3070,Pietarin_esikaupunki,297,0.0,0.0,1.0
3071,Pietarin_esikaupunki,"301,302",0.0,0.0,1.0
3072,Pietarin_esikaupunki,306,0.0,0.0,1.0
3073,Pietarin_esikaupunki,306,0.0,0.0,1.0
3074,Pietarin_esikaupunki,306,0.0,0.0,1.0
3075,Pietarin_esikaupunki,306,0.0,0.0,1.0
3076,Pietarin_esikaupunki,307,0.0,0.0,1.0
3077,Pietarin_esikaupunki,307,0.0,0.0,1.0
3078,Pietarin_esikaupunki,307,0.0,0.0,1.0
3079,Pietarin_esikaupunki,318a,0.0,0.0,1.0
3080,Pietarin_esikaupunki,318a,0.0,0.0,1.0
3081,Pietarin_esikaupunki,318a,0.0,0.0,1.0
3082,Pietarin_esikaupunki,318a,0.0,0.0,1.0
3083,Pietarin_esikaupunki,318a,0.0,0.0,1.0
3084,Anina,7,0.0,0.0,3.0
3085,Anina,8,0.0,0.0,1.0
3086,Anina,8,0.0,0.0,1.0
3087,Anina,8,0.0,0.0,1.0
3088,Anina,8,0.0,0.0,1.0
3089,Anina,8,0.0,0.0,1.0
3090,Anina,8,0.0,0.0,1.0
3091,Anina,8,0.0,0.0,1.0
3092,Anina,17,0.0,0.0,1.0
3093,Anina,36,0.0,0.0,1.0
3094,Anina,36,0.0,0.0,1.0
3095,Anina,38,0.0,0.0,1.0
3096,Anina,38,0.0,0.0,1.0
3097,Anina,58,0.0,0.0,1.0
3098,Anina,60,0.0,0.0,2.0
3099,Anina,61,0.0,0.0,1.0
3100,Anina,66,0.0,0.0,1.0
3101,Anina,66,0.0,0.0,1.0
3102,Anina,67,0.0,0.0,1.0
3103,Anina,68,0.0,0.0,1.0
3104,Anina,68,0.0,0.0,1.0
3105,Anina,68,0.0,0.0,1.0
3106,Anina,68,0.0,0.0,1.0
3107,Anina,68,0.0,0.0,1.0
3108,Anina,68,0.0,0.0,1.0
3109,Anina,68,0.0,0.0,1.0
3110,Anina,68,0.0,0.0,1.0
3111,Anina,68,0.0,0.0,1.0
3112,Anina,74,0.0,0.0,1.0
3113,Anina,76,0.0,0.0,1.0
3114,Anina,76,0.0,0.0,1.0
3115,Anina,76,0.0,0.0,1.0
3116,Anina,76,0.0,0.0,1.0
3117,Anina,76,0.0,0.0,1.0
3118,Anina,77,0.0,0.0,1.0
3119,Anina,77,0.0,0.0,1.0
3120,Anina,106,0.0,0.0,1.0
3121,Anina,106,0.0,0.0,1.0
3122,Anina,106,0.0,0.0,1.0
3123,Anina,106,0.0,0.0,1.0
3124,Anina,106,0.0,0.0,1.0
3125,Anina,107,0.0,0.0,1.0
3126,Anina,110,0.0,0.0,1.0
3127,Anina,110,0.0,0.0,1.0
3128,Anina,110,0.0,0.0,1.0
3129,Anina,110,0.0,0.0,1.0
3130,Anina,118,0.0,0.0,1.0
3131,Anina,118,0.0,0.0,1.0
3132,Anina,118,0.0,0.0,1.0
3133,Anina,120,0.0,0.0,1.0
3134,Anina,120,0.0,0.0,1.0
3135,Papula,"4,7",0.0,0.0,1.0
3136,Papula,"8,10",0.0,0.0,3.0
3137,Pantsarlahti,"25,26",0.0,0.0,1.0
3138,Pantsarlahti,"25,26",0.0,0.0,1.0
3139,Pantsarlahti,"25,26",0.0,0.0,1.0
3140,Pantsarlahti,"25,26",0.0,0.0,1.0
3141,Pantsarlahti,"25,26",0.0,0.0,1.0
3142,Pantsarlahti,"25,26",0.0,0.0,2.0
3143,Pantsarlahti,"25,26",0.0,0.0,1.0
3144,Pantsarlahti,"25,26",0.0,0.0,1.0
3145,Pantsarlahti,"25,26",0.0,0.0,1.0
3146,Pantsarlahti,"25,26",0.0,0.0,1.0
3147,Pantsarlahti,"25,26",0.0,0.0,1.0
3148,Pantsarlahti,"25,26",0.0,0.0,1.0
3149,Pantsarlahti,"25,26",0.0,0.0,1.0
3150,Pantsarlahti,"25,26",0.0,0.0,1.0
3151,Pantsarlahti,"25,26",0.0,0.0,1.0
3152,Pantsarlahti,"25,26",0.0,0.0,1.0
3153,Pantsarlahti,"25,26",0.0,0.0,1.0
3154,Pantsarlahti,"25,26",0.0,0.0,1.0
3155,Pantsarlahti,"25,26",0.0,0.0,1.0
3156,Pantsarlahti,"25,26",0.0,0.0,1.0
3157,Pantsarlahti,"25,26",0.0,0.0,1.0
3158,Pantsarlahti,"25,26",0.0,0.0,1.0
3159,Pantsarlahti,"25,26",0.0,0.0,1.0
3160,Pantsarlahti,27,0.0,0.0,1.0
3161,Pantsarlahti,27,0.0,0.0,1.0
3162,Pantsarlahti,35,0.0,0.0,1.0
3163,Pantsarlahti,35,0.0,0.0,1.0
3164,Pantsarlahti,36,0.0,0.0,1.0
3165,Pantsarlahti,36,0.0,0.0,1.0
3166,Pantsarlahti,36,0.0,0.0,1.0
3167,Pantsarlahti,"37,38",0.0,0.0,1.0
3168,Pantsarlahti,"37,38",0.0,0.0,1.0
3169,Pantsarlahti,39,0.0,0.0,1.0
3170,Pantsarlahti,39,0.0,0.0,1.0
3171,Pantsarlahti,39,0.0,0.0,1.0
3172,Pantsarlahti,40,0.0,0.0,1.0
3173,Pantsarlahti,40,0.0,0.0,1.0
3174,Pantsarlahti,41,0.0,0.0,1.0
3175,Pantsarlahti,41,0.0,0.0,1.0
3176,Pantsarlahti,43,0.0,0.0,2.0
3177,Pantsarlahti,43,0.0,0.0,1.0
3178,Pantsarlahti,43,0.0,0.0,1.0
3179,Pantsarlahti,45,0.0,0.0,1.0
3180,Pantsarlahti,47,0.0,0.0,1.0
3181,Pantsarlahti,47,0.0,0.0,1.0
3182,Pantsarlahti,48,0.0,0.0,1.0
3183,Pantsarlahti,48,0.0,0.0,1.0
3184,Pantsarlahti,48,0.0,0.0,1.0
3185,Pantsarlahti,48,0.0,0.0,1.0
3186,Pantsarlahti,50,0.0,0.0,1.0
3187,Pantsarlahti,51,0.0,0.0,1.0
3188,Pantsarlahti,51,0.0,0.0,1.0
3189,Pantsarlahti,51,0.0,0.0,1.0
3190,Pantsarlahti,51,0.0,0.0,1.0
3191,Pantsarlahti,52,0.0,0.0,1.0
3192,Pantsarlahti,52,0.0,0.0,1.0
3193,Pantsarlahti,52,0.0,0.0,1.0
3194,Pantsarlahti,53,0.0,0.0,1.0
3195,Pantsarlahti,57,0.0,0.0,1.0
3196,Pantsarlahti,57,0.0,0.0,1.0
3197,Pantsarlahti,59,0.0,0.0,1.0
3198,Pantsarlahti,60,0.0,0.0,1.0
3199,Pantsarlahti,60,0.0,0.0,1.0
3200,Pantsarlahti,61,0.0,0.0,1.0
3201,Pantsarlahti,61,0.0,0.0,1.0
3202,Pantsarlahti,61,0.0,0.0,1.0
3203,Pantsarlahti,61,0.0,0.0,1.0
3204,Pantsarlahti,61,0.0,0.0,1.0
3205,Pantsarlahti,61,0.0,0.0,1.0
3206,Pantsarlahti,"63,64",0.0,0.0,1.0
3207,Pantsarlahti,65,0.0,0.0,1.0
3208,Pantsarlahti,65,0.0,0.0,1.0
3209,Pantsarlahti,65,0.0,0.0,1.0
3210,Pantsarlahti,66,0.0,0.0,1.0
3211,Pantsarlahti,67,0.0,0.0,1.0
3212,Pantsarlahti,67,0.0,0.0,1.0
3213,Pantsarlahti,67,0.0,0.0,1.0
3214,Pantsarlahti,67,0.0,0.0,1.0
3215,Pantsarlahti,69,0.0,0.0,1.0
3216,Pantsarlahti,69,0.0,0.0,1.0
3217,Pantsarlahti,71,0.0,0.0,1.0
3218,Pantsarlahti,72,0.0,0.0,1.0
